index_category,index,symbol,open,high,low,prev_close,ltp,indicative_close,chng,percent_chng,volume_shares,value_crores,high_52w,low_52w,percent_chng_30d,percent_chng_365d
THEMATIC_INDICES,NIFTY500_SHARIAH,BIKAJI,802.5,806.5,792.55,801.35,800.9,,-0.45,-0.06,758397.0,60.68,1007.95,558.8,9.05,-9.24
THEMATIC_INDICES,NIFTY500_SHARIAH,BLUESTARCO,1944.0,1957.3,1921.0,1944.0,1942.8,,-1.2,-0.06,270112.0,52.4,2417.0,1521.0,9.78,14.68
THEMATIC_INDICES,NIFTY500_SHARIAH,GRANULES,513.0,519.55,507.3,512.85,512.45,,-0.4,-0.08,679631.0,34.88,716.65,422.0,16.4,-26.75
THEMATIC_INDICES,NIFTY500_SHARIAH,HONASA,303.9,303.9,296.85,302.1,301.8,,-0.3,-0.1,329240.0,9.88,547.0,197.51,14.23,-42.78
THEMATIC_INDICES,NIFTY500_SHARIAH,CARBORUNIV,951.0,958.25,943.0,946.75,945.5,,-1.25,-0.13,54247.0,5.14,1576.8,809.1,6.87,-38.69
THEMATIC_INDICES,NIFTY500_SHARIAH,TIMKEN,2876.0,2905.0,2843.0,2876.0,2872.0,,-4.0,-0.14,95982.0,27.56,3958.95,2202.0,-1.45,-24.38
THEMATIC_INDICES,NIFTY500_SHARIAH,CROMPTON,327.8,329.8,325.25,327.85,327.35,,-0.5,-0.15,1589492.0,52.09,474.75,301.0,2.7,-29.96
THEMATIC_INDICES,NIFTY500_SHARIAH,TATATECH,676.2,680.6,666.4,676.05,674.9,,-1.15,-0.17,582676.0,39.2,1136.0,597.0,0.54,-37.47
THEMATIC_INDICES,NIFTY500_SHARIAH,NAVA,686.6,696.0,676.0,681.6,680.35,,-1.25,-0.18,503985.0,34.55,721.0,356.05,11.72,-30.36
THEMATIC_INDICES,NIFTY500_SHARIAH,MGL,1294.9,1296.7,1268.3,1287.6,1285.3,,-2.3,-0.18,195559.0,25.03,1988.0,1075.25,-0.87,-31.72
THEMATIC_INDICES,NIFTY500_SHARIAH,POLYCAB,7288.0,7315.5,7218.5,7257.0,7242.5,,-14.5,-0.2,143952.0,104.41,7605.0,4555.0,5.9,8.71
THEMATIC_INDICES,NIFTY500_SHARIAH,3MINDIA,30500.0,30680.0,30010.0,30455.0,30395.0,,-60.0,-0.2,3107.0,9.42,37133.75,25718.15,-1.62,-12.93
THEMATIC_INDICES,NIFTY500_SHARIAH,PETRONET,275.0,275.55,271.6,274.4,273.8,,-0.6,-0.22,998727.0,27.3,370.5,267.9,0.22,-25.6
THEMATIC_INDICES,NIFTY500_SHARIAH,ELECON,554.0,556.95,549.6,553.3,552.1,,-1.2,-0.22,160364.0,8.86,739.1,376.95,-1.44,-11.7
THEMATIC_INDICES,NIFTY500_SHARIAH,TRENT,5557.0,5617.0,5494.0,5529.0,5515.5,,-13.5,-0.24,622758.0,344.82,8345.0,4488.0,3.21,-22.87
THEMATIC_INDICES,NIFTY500_SHARIAH,BATAINDIA,1244.8,1249.9,1218.1,1245.5,1242.5,,-3.0,-0.24,417702.0,51.77,1479.0,1025.1,4.1,-13.55
THEMATIC_INDICES,NIFTY500_SHARIAH,SONATSOFTW,359.95,363.3,356.15,359.95,359.1,,-0.85,-0.24,426250.0,15.33,697.2,286.4,3.44,-46.83
THEMATIC_INDICES,NIFTY500_SHARIAH,POWERINDIA,19040.0,19259.0,18710.0,18925.0,18871.0,,-54.0,-0.29,58438.0,110.74,21800.0,8801.0,-7.69,60.22
THEMATIC_INDICES,NIFTY500_SHARIAH,APLAPOLLO,1672.9,1680.0,1648.3,1672.9,1668.0,,-4.9,-0.29,153809.0,25.59,1936.0,1272.7,6.09,15.58
THEMATIC_INDICES,NIFTY500_SHARIAH,CGPOWER,744.8,749.0,735.4,740.2,738.0,,-2.2,-0.3,2558134.0,189.56,874.7,517.7,8.19,7.1
THEMATIC_INDICES,NIFTY500_SHARIAH,TIINDIA,3019.0,3049.0,2946.1,2996.9,2987.7,,-9.2,-0.31,270435.0,81.04,4810.8,2407.1,1.03,-26.57
THEMATIC_INDICES,NIFTY500_SHARIAH,NATCOPHARM,860.95,867.45,851.0,855.55,852.7,,-2.85,-0.33,245888.0,21.05,1639.0,726.8,-7.09,-45.19
THEMATIC_INDICES,NIFTY500_SHARIAH,IPCALAB,1337.6,1353.3,1332.0,1339.2,1334.8,,-4.4,-0.33,105496.0,14.14,1755.9,1168.2,-3.77,-7.56
THEMATIC_INDICES,NIFTY500_SHARIAH,BAYERCROP,5133.0,5177.0,5061.0,5112.0,5095.0,,-17.0,-0.33,13820.0,7.06,6919.6,4217.45,-15.56,-21.14
THEMATIC_INDICES,NIFTY500_SHARIAH,CUMMINSIND,3949.0,3974.4,3902.1,3935.6,3922.0,,-13.6,-0.35,273518.0,107.65,3974.4,2580.0,8.28,2.48
THEMATIC_INDICES,NIFTY500_SHARIAH,FORTIS,955.0,958.9,941.5,949.8,946.5,,-3.3,-0.35,851085.0,80.83,971.0,537.4,10.45,68.91
THEMATIC_INDICES,NIFTY500_SHARIAH,SCHAEFFLER,3850.0,3850.0,3770.0,3812.0,3798.3,,-13.7,-0.36,44380.0,16.86,4374.9,2823.0,-7.18,-4.46
THEMATIC_INDICES,NIFTY500_SHARIAH,APOLLOTYRE,486.0,488.0,479.05,485.5,483.7,,-1.8,-0.37,572558.0,27.65,584.9,370.9,10.96,-5.7
THEMATIC_INDICES,NIFTY500_SHARIAH,GAIL,174.67,175.22,172.61,174.66,173.99,,-0.67,-0.38,7598903.0,132.27,245.0,150.52,2.39,-23.74
THEMATIC_INDICES,NIFTY500_SHARIAH,BASF,4605.0,4694.1,4605.0,4648.0,4630.2,,-17.8,-0.38,7664.0,3.57,8750.0,4065.05,0.13,-30.45
THEMATIC_INDICES,NIFTY500_SHARIAH,SYRMA,831.6,872.0,822.85,836.15,832.8,,-3.35,-0.4,3044525.0,258.17,872.0,370.0,15.32,90.98
THEMATIC_INDICES,NIFTY500_SHARIAH,HAVELLS,1584.7,1589.8,1564.2,1584.7,1578.0,,-6.7,-0.42,463270.0,73.09,2106.0,1381.3,6.3,-15.8
THEMATIC_INDICES,NIFTY500_SHARIAH,NEULANDLAB,14601.0,15078.0,14366.0,14612.0,14549.0,,-63.0,-0.43,72001.0,106.41,18100.0,10190.7,12.91,13.23
THEMATIC_INDICES,NIFTY500_SHARIAH,TORNTPHARM,3600.0,3636.5,3559.4,3599.3,3584.0,,-15.3,-0.43,94944.0,34.1,3787.9,2886.45,1.56,3.97
THEMATIC_INDICES,NIFTY500_SHARIAH,ALIVUS,931.5,933.05,920.4,929.1,924.9,,-4.2,-0.45,28385.0,2.63,1335.1,850.0,-2.92,
THEMATIC_INDICES,NIFTY500_SHARIAH,ULTRACEMCO,12680.0,12738.0,12530.0,12651.0,12592.0,,-59.0,-0.47,153774.0,193.75,13097.0,10047.85,3.07,9.17
THEMATIC_INDICES,NIFTY500_SHARIAH,NESTLEIND,1212.0,1216.4,1191.0,1212.6,1206.9,,-5.7,-0.47,1434458.0,172.59,1389.0,1055.0,-45.89,-51.75
THEMATIC_INDICES,NIFTY500_SHARIAH,ONGC,235.75,237.16,233.01,235.72,234.6,,-1.12,-0.48,7210683.0,168.9,316.95,205.0,0.15,-24.81
THEMATIC_INDICES,NIFTY500_SHARIAH,SUPREMEIND,4596.9,4630.0,4544.2,4589.9,4568.0,,-21.9,-0.48,47524.0,21.81,5615.0,3095.0,9.41,-12.48
THEMATIC_INDICES,NIFTY500_SHARIAH,LLOYDSME,1297.0,1308.6,1283.7,1298.2,1292.0,,-6.2,-0.48,146314.0,18.92,1612.0,732.75,-11.16,65.98
THEMATIC_INDICES,NIFTY500_SHARIAH,VTL,411.0,415.3,405.55,411.05,408.95,,-2.1,-0.51,227234.0,9.29,563.95,361.1,-0.36,-16.69
THEMATIC_INDICES,NIFTY500_SHARIAH,TATACHEM,938.75,945.45,925.6,938.75,933.9,,-4.85,-0.52,307265.0,28.71,1247.35,756.0,-1.7,-13.67
THEMATIC_INDICES,NIFTY500_SHARIAH,GPIL,244.5,244.87,240.74,244.01,242.64,,-1.37,-0.56,1348412.0,32.76,253.88,145.75,27.24,-74.01
THEMATIC_INDICES,NIFTY500_SHARIAH,CASTROLIND,199.4,199.99,197.11,199.37,198.24,,-1.13,-0.57,940857.0,18.62,278.8,162.6,-7.27,-26.14
THEMATIC_INDICES,NIFTY500_SHARIAH,DMART,4850.0,4898.5,4767.2,4829.3,4800.0,,-29.3,-0.61,247794.0,119.3,5484.85,3340.0,13.0,-9.7
THEMATIC_INDICES,NIFTY500_SHARIAH,JBCHEPHARM,1715.0,1743.0,1700.0,1723.4,1712.9,,-10.5,-0.61,130807.0,22.47,1990.0,1385.75,3.54,-11.13
THEMATIC_INDICES,NIFTY500_SHARIAH,KIRLOSBROS,2030.5,2031.4,1972.0,2018.5,2005.1,,-13.4,-0.66,53524.0,10.66,2475.0,1422.35,6.57,18.27
THEMATIC_INDICES,NIFTY500_SHARIAH,OLECTRA,1537.9,1567.4,1520.0,1537.9,1527.4,,-10.5,-0.68,501538.0,77.22,1787.0,989.95,8.2,-2.39
THEMATIC_INDICES,NIFTY500_SHARIAH,HEG,498.8,501.0,490.4,496.6,493.0,,-3.6,-0.72,415169.0,20.54,619.5,331.25,-5.83,-75.07
THEMATIC_INDICES,NIFTY500_SHARIAH,LINDEINDIA,6468.0,6511.5,6355.0,6456.5,6410.0,,-46.5,-0.72,15655.0,10.07,8780.0,5242.4,-0.6,-13.63
THEMATIC_INDICES,NIFTY500_SHARIAH,ATGL,597.25,599.75,588.2,596.05,591.7,,-4.35,-0.73,268110.0,15.87,862.0,532.6,0.24,-30.05
THEMATIC_INDICES,NIFTY500_SHARIAH,PIDILITIND,3140.0,3140.0,3091.1,3119.1,3095.5,,-23.6,-0.76,112254.0,34.86,3415.0,2622.2,1.75,-3.56
THEMATIC_INDICES,NIFTY500_SHARIAH,CHAMBLFERT,558.0,563.55,551.6,557.65,553.35,,-4.3,-0.77,727786.0,40.43,742.2,443.2,-2.83,7.73
THEMATIC_INDICES,NIFTY500_SHARIAH,THERMAX,3340.0,3345.0,3257.5,3341.9,3315.1,,-26.8,-0.8,95651.0,31.5,5719.0,2950.05,-4.68,-23.06
THEMATIC_INDICES,NIFTY500_SHARIAH,CYIENT,1192.7,1192.7,1156.5,1183.0,1173.0,,-10.0,-0.85,358280.0,41.91,2157.45,1084.05,-2.57,-41.61
THEMATIC_INDICES,NIFTY500_SHARIAH,ACE,1074.0,1079.9,1040.0,1072.2,1063.0,,-9.2,-0.86,411285.0,43.41,1600.0,917.45,-2.25,-17.29
THEMATIC_INDICES,NIFTY500_SHARIAH,PAGEIND,44900.0,44990.0,44155.0,44665.0,44270.0,,-395.0,-0.88,9964.0,44.3,50590.0,38850.0,-4.35,7.87
THEMATIC_INDICES,NIFTY500_SHARIAH,APOLLOHOSP,7900.0,7915.0,7795.5,7900.0,7830.0,,-70.0,-0.89,228324.0,179.41,7980.0,6001.0,8.55,12.55
THEMATIC_INDICES,NIFTY500_SHARIAH,FLUOROCHEM,3380.0,3409.0,3345.0,3387.1,3356.0,,-31.1,-0.92,71275.0,24.09,4880.95,3105.1,-7.72,-4.84
THEMATIC_INDICES,NIFTY500_SHARIAH,MARICO,740.0,740.45,726.0,738.6,731.75,,-6.85,-0.93,1035892.0,75.75,759.0,577.85,2.39,13.64
THEMATIC_INDICES,NIFTY500_SHARIAH,MANKIND,2568.0,2590.9,2543.8,2568.9,2545.0,,-23.9,-0.93,176380.0,45.2,3054.8,2115.1,-0.22,3.13
THEMATIC_INDICES,NIFTY500_SHARIAH,GILLETTE,10585.0,10585.0,10344.0,10548.0,10450.0,,-98.0,-0.93,13559.0,14.14,11500.0,7411.65,-1.61,14.79
THEMATIC_INDICES,NIFTY500_SHARIAH,KEC,859.9,859.9,847.2,861.15,853.0,,-8.15,-0.95,320316.0,27.32,1313.25,627.45,3.09,-13.64
THEMATIC_INDICES,NIFTY500_SHARIAH,ITI,311.9,316.0,306.05,310.65,307.5,,-3.15,-1.01,509760.0,15.79,592.7,210.0,2.84,3.58
THEMATIC_INDICES,NIFTY500_SHARIAH,AKUMS,467.45,474.45,459.1,465.65,460.9,,-4.75,-1.02,189332.0,8.77,949.0,405.0,-5.51,-47.97
THEMATIC_INDICES,NIFTY500_SHARIAH,MRF,150390.0,150505.0,147700.0,149655.0,148040.0,,-1615.0,-1.08,4806.0,71.59,155000.0,102124.05,1.17,8.88
THEMATIC_INDICES,NIFTY500_SHARIAH,INFY,1470.0,1472.7,1433.0,1463.0,1446.0,,-17.0,-1.16,5466487.0,790.04,2006.45,1307.0,0.55,-25.27
THEMATIC_INDICES,NIFTY500_SHARIAH,SCI,210.1,211.16,207.77,212.22,209.65,,-2.57,-1.21,1060907.0,22.21,274.5,138.26,-0.53,-21.36
THEMATIC_INDICES,NIFTY500_SHARIAH,BBTC,1885.0,1885.1,1840.0,1877.1,1854.0,,-23.1,-1.23,22556.0,4.19,2975.0,1607.05,0.61,-31.2
THEMATIC_INDICES,NIFTY500_SHARIAH,MEDANTA,1432.0,1437.9,1398.0,1420.8,1403.0,,-17.8,-1.25,193519.0,27.27,1456.5,935.5,5.22,23.21
THEMATIC_INDICES,NIFTY500_SHARIAH,LODHA,1192.0,1207.3,1168.0,1192.0,1177.0,,-15.0,-1.26,638996.0,75.68,1531.0,1035.15,-4.29,-2.72
THEMATIC_INDICES,NIFTY500_SHARIAH,SRF,2899.0,2899.0,2835.5,2889.9,2853.5,,-36.4,-1.26,132494.0,37.87,3325.0,2126.85,-3.94,8.91
THEMATIC_INDICES,NIFTY500_SHARIAH,LTTS,4198.0,4198.0,4090.0,4173.0,4120.1,,-52.9,-1.27,87337.0,36.03,5822.9,3966.0,-3.23,-27.39
THEMATIC_INDICES,NIFTY500_SHARIAH,BALKRISIND,2357.1,2357.1,2304.0,2337.9,2308.0,,-29.9,-1.28,133849.0,31.04,3155.8,2152.05,-3.8,-21.93
THEMATIC_INDICES,NIFTY500_SHARIAH,GODREJCP,1245.3,1252.8,1220.1,1245.3,1229.2,,-16.1,-1.29,1501553.0,185.06,1541.85,979.5,2.4,-15.52
THEMATIC_INDICES,NIFTY500_SHARIAH,PATANJALI,1807.0,1816.1,1781.6,1810.4,1787.0,,-23.4,-1.29,327517.0,58.77,2011.0,1570.0,-1.91,-7.43
THEMATIC_INDICES,NIFTY500_SHARIAH,JYOTHYLAB,337.5,342.0,330.5,336.95,332.5,,-4.45,-1.32,343024.0,11.42,595.85,300.1,1.78,-40.1
THEMATIC_INDICES,NIFTY500_SHARIAH,METROPOLIS,2248.0,2248.0,2193.5,2236.7,2207.0,,-29.7,-1.33,24619.0,5.45,2318.3,1315.0,7.31,2.84
THEMATIC_INDICES,NIFTY500_SHARIAH,COROMANDEL,2314.0,2328.7,2250.0,2296.0,2265.0,,-31.0,-1.35,233510.0,53.2,2718.9,1545.65,-9.84,31.27
THEMATIC_INDICES,NIFTY500_SHARIAH,GSPL,306.2,308.2,299.2,303.7,299.6,,-4.1,-1.35,285722.0,8.62,464.7,261.45,-1.23,-34.86
THEMATIC_INDICES,NIFTY500_SHARIAH,APLLTD,959.3,967.25,943.15,960.1,947.0,,-13.1,-1.36,26976.0,2.57,1303.9,725.2,-0.18,-17.49
THEMATIC_INDICES,NIFTY500_SHARIAH,SAGILITY,43.94,43.98,42.48,43.65,43.03,,-0.62,-1.42,20773886.0,89.31,56.4,27.02,-5.02,
THEMATIC_INDICES,NIFTY500_SHARIAH,APARINDS,7926.0,7953.5,7751.0,7897.0,7785.0,,-112.0,-1.42,28857.0,22.58,11779.9,4308.05,-12.52,-13.75
THEMATIC_INDICES,NIFTY500_SHARIAH,HINDUNILVR,2667.6,2672.9,2623.8,2666.6,2628.0,,-38.6,-1.45,944879.0,249.72,3035.0,2136.0,3.86,-7.22
THEMATIC_INDICES,NIFTY500_SHARIAH,ELGIEQUIP,485.7,486.65,474.3,485.75,478.65,,-7.1,-1.46,168803.0,8.08,752.95,401.0,-12.58,-32.6
THEMATIC_INDICES,NIFTY500_SHARIAH,SYNGENE,655.05,662.95,644.25,656.8,647.15,,-9.65,-1.47,413652.0,27.0,960.6,599.55,-3.45,-28.48
THEMATIC_INDICES,NIFTY500_SHARIAH,TECHM,1499.0,1507.4,1462.1,1500.4,1478.0,,-22.4,-1.49,1875965.0,278.32,1807.7,1209.4,1.3,-9.86
THEMATIC_INDICES,NIFTY500_SHARIAH,RRKABEL,1220.0,1228.0,1200.2,1219.8,1201.5,,-18.3,-1.5,60293.0,7.31,1814.8,853.55,-3.77,-23.64
THEMATIC_INDICES,NIFTY500_SHARIAH,TCS,3097.1,3103.4,3028.6,3095.7,3048.0,,-47.7,-1.54,2802055.0,855.22,4549.35,2991.6,0.53,-31.9
THEMATIC_INDICES,NIFTY500_SHARIAH,IGL,218.99,218.99,211.38,217.2,213.85,,-3.35,-1.54,1470158.0,31.44,284.78,153.05,4.39,-61.69
THEMATIC_INDICES,NIFTY500_SHARIAH,KAJARIACER,1248.7,1248.7,1216.0,1242.4,1223.0,,-19.4,-1.56,148146.0,18.21,1578.7,758.7,2.77,-16.54
THEMATIC_INDICES,NIFTY500_SHARIAH,DOMS,2739.5,2760.0,2621.7,2692.2,2649.9,,-42.3,-1.57,367040.0,98.65,3115.0,2092.3,10.36,0.41
THEMATIC_INDICES,NIFTY500_SHARIAH,ZFCVINDIA,13740.0,13749.0,13461.0,13721.0,13505.0,,-216.0,-1.57,3336.0,4.52,17300.0,9561.0,-1.28,-14.66
THEMATIC_INDICES,NIFTY500_SHARIAH,HCLTECH,1448.0,1452.3,1402.8,1443.3,1420.1,,-23.2,-1.61,3895199.0,554.36,2012.2,1302.75,-3.02,-20.75
THEMATIC_INDICES,NIFTY500_SHARIAH,COLPAL,2460.0,2470.5,2403.0,2464.6,2424.5,,-40.1,-1.63,749248.0,182.04,3890.0,2151.0,8.13,-33.77
THEMATIC_INDICES,NIFTY500_SHARIAH,MASTEK,2509.9,2509.9,2421.9,2489.5,2448.5,,-41.0,-1.65,67616.0,16.54,3375.0,1887.0,-3.13,-11.61
THEMATIC_INDICES,NIFTY500_SHARIAH,CIPLA,1577.8,1585.6,1550.0,1577.8,1551.1,,-26.7,-1.69,701865.0,109.63,1702.05,1335.0,4.49,-4.57
THEMATIC_INDICES,NIFTY500_SHARIAH,ALKYLAMINE,2099.2,2103.9,2056.0,2099.2,2062.0,,-37.2,-1.77,23504.0,4.88,2498.85,1508.0,-3.87,-6.68
THEMATIC_INDICES,NIFTY500_SHARIAH,COFORGE,1705.8,1710.8,1640.0,1692.5,1661.0,,-31.5,-1.86,1573984.0,262.28,2005.36,1194.01,1.22,-74.69
THEMATIC_INDICES,NIFTY500_SHARIAH,REDINGTON,243.0,244.0,235.64,242.5,237.95,,-4.55,-1.88,1332743.0,31.94,334.8,158.61,-1.0,19.01
THEMATIC_INDICES,NIFTY500_SHARIAH,MAHSEAMLES,645.05,651.2,632.0,646.8,634.3,,-12.5,-1.93,200205.0,12.77,814.3,566.5,-5.47,-7.02
THEMATIC_INDICES,NIFTY500_SHARIAH,GUJGASLTD,446.0,446.0,433.25,442.55,433.95,,-8.6,-1.94,133259.0,5.81,685.0,360.25,1.17,-35.99
THEMATIC_INDICES,NIFTY500_SHARIAH,EMAMILTD,618.0,618.0,596.3,615.5,603.5,,-12.0,-1.95,500248.0,30.2,860.0,507.7,0.85,-27.59
THEMATIC_INDICES,NIFTY500_SHARIAH,FINPIPE,216.2,217.99,210.15,218.2,213.9,,-4.3,-1.97,870849.0,18.58,334.3,153.92,9.43,-30.29
THEMATIC_INDICES,NIFTY500_SHARIAH,ATUL,6400.0,6435.0,6270.0,6398.0,6270.0,,-128.0,-2.0,19424.0,12.26,8180.0,4752.0,-5.41,-21.17
THEMATIC_INDICES,NIFTY500_SHARIAH,JUBLINGREA,736.85,738.55,715.55,731.85,717.0,,-14.85,-2.03,174988.0,12.68,885.0,535.2,0.11,-2.76
THEMATIC_INDICES,NIFTY500_SHARIAH,MPHASIS,2861.2,2874.6,2760.8,2861.2,2799.7,,-61.5,-2.15,614253.0,171.85,3237.95,2044.55,5.4,-9.4
THEMATIC_INDICES,NIFTY500_SHARIAH,KEI,4140.0,4142.5,4015.7,4125.8,4036.7,,-89.1,-2.16,131771.0,53.55,4725.0,2424.0,5.98,-9.99
THEMATIC_INDICES,NIFTY500_SHARIAH,JINDALSAW,205.99,206.29,200.5,205.47,200.9,,-4.57,-2.22,1540024.0,31.07,383.85,196.02,-2.3,-71.85
THEMATIC_INDICES,NIFTY500_SHARIAH,TORNTPOWER,1296.7,1298.9,1258.0,1294.9,1265.0,,-29.9,-2.31,309076.0,39.29,2037.0,1207.25,-4.32,-24.53
THEMATIC_INDICES,NIFTY500_SHARIAH,SOBHA,1458.6,1463.0,1402.1,1450.0,1414.8,,-35.2,-2.43,207912.0,29.58,2070.0,1075.3,-9.95,-18.24
THEMATIC_INDICES,NIFTY500_SHARIAH,PERSISTENT,5300.0,5332.5,5090.0,5293.5,5131.0,,-162.5,-3.07,720110.0,370.15,6788.9,4148.95,1.68,-2.52
THEMATIC_INDICES,NIFTY500_SHARIAH,FSL,364.45,366.5,348.5,361.6,349.95,,-11.65,-3.22,1099080.0,38.93,422.3,270.0,-0.43,9.46
THEMATIC_INDICES,NIFTY500_SHARIAH,ECLERX,4420.0,4431.6,4259.0,4439.0,4278.0,,-161.0,-3.63,56132.0,24.44,4640.0,2168.0,8.58,47.7
THEMATIC_INDICES,NIFTY500_SHARIAH,VBL,490.75,492.95,468.5,489.5,469.5,,-20.0,-4.09,13613187.0,650.52,668.0,419.55,-5.92,-68.8
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,NIFTY MIDCAP 150,21224.4,21310.8,21066.3,21157.95,21172.65,,14.7,0.07,2623827434.0,18235.3,22515.4,17269.5,0.36,-3.66
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,IDEA,6.64,7.45,6.6,6.61,7.25,,0.64,9.68,1719413311.0,1217.34,15.22,6.12,6.48,-52.09
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,BSE,2229.0,2347.9,2227.0,2219.5,2323.0,,103.5,4.66,7981732.0,1843.23,3030.0,900.33,-2.85,-19.75
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,INDUSTOWER,325.55,341.9,324.3,324.05,337.0,,12.95,4.0,17007563.0,570.14,444.55,312.55,-1.04,-23.85
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,ABFRL,83.33,86.5,82.82,82.88,86.0,,3.12,3.76,12534935.0,106.6,364.4,70.55,12.37,-72.75
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,GLENMARK,1990.9,2055.2,1990.9,1990.9,2054.2,,63.3,3.18,977419.0,199.74,2284.8,1275.5,1.3,20.03
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,NATIONALUM,207.0,213.0,205.2,206.67,212.43,,5.76,2.79,9198908.0,192.52,262.99,137.75,12.46,20.34
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,ASHOKLEY,128.24,132.23,128.24,128.01,131.44,,3.43,2.68,19576052.0,256.17,134.31,95.93,8.32,-47.93
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,MSUMI,44.43,45.48,43.86,44.15,45.31,,1.16,2.63,19433639.0,87.51,48.71,30.72,16.63,-35.44
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,ASTRAL,1432.0,1458.2,1415.1,1421.3,1457.7,,36.4,2.56,989366.0,142.96,2037.95,1232.3,2.58,-24.74
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,M&MFIN,264.25,274.0,263.0,262.9,269.3,,6.4,2.43,4038577.0,108.9,333.01,231.02,6.3,-18.17
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,VOLTAS,1409.9,1437.4,1405.2,1402.6,1431.4,,28.8,2.05,1254002.0,179.07,1944.9,1135.0,9.02,-19.65
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,GODREJIND,1204.5,1220.4,1182.5,1196.5,1220.4,,23.9,2.0,35058.0,4.19,1390.0,766.0,5.63,-0.72
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,EXIDEIND,406.5,414.8,406.5,405.65,413.4,,7.75,1.91,1899722.0,78.25,534.4,328.0,8.18,-16.73
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,BIOCON,354.0,364.8,354.0,356.85,363.4,,6.55,1.84,2400088.0,86.84,406.0,291.0,0.92,-5.0
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,ESCORTS,3660.0,3720.3,3621.1,3633.3,3692.9,,59.6,1.64,243292.0,89.3,4420.0,2776.4,9.0,-1.43
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,NMDC,73.55,74.69,72.82,73.43,74.58,,1.15,1.57,16821803.0,124.2,82.83,59.53,3.72,-64.96
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,JSL,748.95,765.0,739.9,746.9,758.0,,11.1,1.49,462538.0,34.71,818.95,496.6,2.96,5.01
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,NYKAA,240.5,245.68,240.49,239.53,243.0,,3.47,1.45,5599787.0,136.04,245.68,154.9,16.31,12.65
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,MRPL,126.2,127.26,125.05,124.99,126.8,,1.81,1.45,822238.0,10.39,205.8,98.92,1.11,-37.37
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,GVT&D,2724.1,2789.7,2705.2,2712.2,2749.8,,37.6,1.39,279296.0,77.02,2959.0,1254.0,-1.81,
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,SAIL,127.8,129.6,126.71,127.57,129.3,,1.73,1.36,5711851.0,73.29,144.2,99.15,4.71,-1.49
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,MAHABANK,52.19,52.8,51.84,52.04,52.75,,0.71,1.36,3621899.0,18.94,63.45,42.0,-2.54,-14.07
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,PHOENIXLTD,1513.4,1521.8,1485.0,1501.1,1521.0,,19.9,1.33,896999.0,134.38,1968.0,1338.05,4.83,-57.75
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,UNOMINDA,1280.0,1310.5,1279.8,1278.7,1295.6,,16.9,1.32,615472.0,80.01,1322.9,767.6,19.53,14.63
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,IREDA,144.8,146.21,143.2,144.01,145.89,,1.88,1.31,3657064.0,52.98,240.0,137.01,0.8,-38.17
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,BDL,1430.0,1453.0,1425.8,1431.8,1450.4,,18.6,1.3,1072097.0,154.14,2096.6,890.0,-8.48,9.99
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,ABCAPITAL,276.0,285.3,275.9,277.55,281.05,,3.5,1.26,5029052.0,141.88,292.4,149.01,1.43,25.69
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,LTF,229.3,232.87,228.8,227.85,230.59,,2.74,1.2,5790664.0,133.71,232.87,129.2,14.3,35.16
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,AUROPHARMA,1038.3,1054.8,1033.2,1036.0,1048.0,,12.0,1.16,738814.0,77.16,1592.0,1010.0,-2.63,-31.92
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,PAYTM,1247.1,1268.7,1247.1,1241.1,1254.6,,13.5,1.09,2000299.0,251.84,1296.6,583.6,18.88,100.26
BROAD_MARKET_INDICES,NIFTY_MIDCAP_150,KPITTECH,1229.9,1249.4,1220.0,1224.9,1236.0,,11.1,0.91,1009918.0,124.29,1859.95,1020.6,1.99,-28.43
